192.168.1.160 - - [19/May/2018:21:43:24 +0800] "GET / HTTP/1.1" 404 162 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
192.168.1.160 - - [19/May/2018:21:43:24 +0800] "GET /favicon.ico HTTP/1.1" 499 0 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
192.168.1.160 - - [19/May/2018:21:43:35 +0800] "GET / HTTP/1.1" 404 162 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
192.168.1.160 - - [19/May/2018:21:43:35 +0800] "GET /favicon.ico HTTP/1.1" 499 0 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [19/May/2018:23:41:57 +0800] "GET /douban/v2/movie/top250?start=0&count=3 HTTP/1.1" 200 7071 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [19/May/2018:23:41:57 +0800] "GET /douban/v2/movie/in_theaters?start=0&count=3 HTTP/1.1" 200 7866 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [19/May/2018:23:42:05 +0800] "GET /douban/v2/movie/search?q=%E5%91%A8%E6%98%9F%E9%A9%B0 HTTP/1.1" 200 46127 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [19/May/2018:23:57:35 +0800] "GET /douban/v2/movie/top250?start=1&count=3 HTTP/1.1" 200 7086 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [20/May/2018:00:00:11 +0800] "GET /douban/v2/movie/top250?start=0&count=3 HTTP/1.1" 200 7071 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
127.0.0.1 - - [20/May/2018:00:00:11 +0800] "GET /douban/v2/movie/in_theaters?start=0&count=3 HTTP/1.1" 200 7866 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
127.0.0.1 - - [20/May/2018:00:00:18 +0800] "GET /douban/v2/movie/search?q=%E5%8F%91 HTTP/1.1" 200 41841 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
127.0.0.1 - - [20/May/2018:00:25:49 +0800] "GET /douban/v2/movie/search?q=%E5%A5%B3%E5%B8%9D HTTP/1.1" 200 37191 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
127.0.0.1 - - [20/May/2018:00:25:53 +0800] "GET /douban/v2/movie/search?q=%E5%A5%B3%E5%B8%9D&start=20&count=10 HTTP/1.1" 200 10729 "http://localhost:8888/mystudy/my-case/doubanAPI/list.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
127.0.0.1 - - [20/May/2018:00:27:05 +0800] "GET /douban/v2/movie/subject/2280180 HTTP/1.1" 200 2562 "http://localhost:8888/mystudy/my-case/doubanAPI/detail.html?id=2280180" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
127.0.0.1 - - [20/May/2018:00:46:52 +0800] "GET /douban/v2/movie/top250?start=1&count=3 HTTP/1.1" 200 7086 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [20/May/2018:00:46:56 +0800] "GET /favicon.ico HTTP/1.1" 404 571 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [20/May/2018:00:46:58 +0800] "GET /douban/v2/movie/top250?start=1&count=1 HTTP/1.1" 200 2418 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [20/May/2018:00:47:03 +0800] "GET /douban/v2/movie/top250?start=1&count=2 HTTP/1.1" 200 4763 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [20/May/2018:01:12:41 +0800] "GET /douban/v2/movie/top250?start=1&count=2 HTTP/1.1" 200 4763 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [20/May/2018:01:12:42 +0800] "GET /douban/v2/movie/top250?start=1&count=2 HTTP/1.1" 499 0 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [20/May/2018:01:12:42 +0800] "GET /douban/v2/movie/top250?start=1&count=2 HTTP/1.1" 200 4763 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
